category,url
data_scientist,https://www.vietnamworks.com/truong-phong-cong-nghe-thi-giac-may-tinh-phong-cong-nghe-thi-giac-may-tinh-head-of-computer-vision-technology-department-khoi-cong-nghe-thong-tin-ho25-531-1991655-jv?source=searchResults&searchType=2&placement=1991705&sortBy=relevance
data_scientist,https://www.vietnamworks.com/ky-su-phan-tich-du-lieu-1985102-jv?source=searchResults&searchType=2&placement=1985152&sortBy=relevance
data_scientist,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-521-1992200-jv?source=searchResults&searchType=2&placement=1992250&sortBy=relevance
data_scientist,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-phan-tich-du-lieu-va-xay-dung-mo-hinh-phat-hien-gian-lan-khoi-quan-tri-rui-ro-ho25-522-1992202-jv?source=searchResults&searchType=2&placement=1992252&sortBy=relevance
data_scientist,https://www.vietnamworks.com/senior-media-performance-executive-1988206-jv?source=searchResults&searchType=2&placement=1988256&sortBy=relevance
data_scientist,https://www.vietnamworks.com/chuyen-gia-ung-dung-va-chuyen-doi-so-1983138-jv?source=searchResults&searchType=2&placement=1983188&sortBy=relevance
data_scientist,https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst-khoi-chinh-phu-1973435-jv?source=searchResults&searchType=2&placement=1973485&sortBy=relevance
data_scientist,https://www.vietnamworks.com/-ha-noi-cvcvccvcc-quan-tri-du-lieu-tai-chinh-khoi-tai-chinh-1989835-jv?source=searchResults&searchType=2&placement=1989885&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/senior-deep-learning-engineer-phd-required-1991255-jv?source=searchResults&searchType=2&placement=1991255&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/ky-su-ai-cv-1985128-jv?source=searchResults&searchType=2&placement=1985128&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/aiml-developer-luong-upto-dollar3000-1989670-jv?source=searchResults&searchType=2&placement=1989670&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/chuyen-gia-edge-ai-1986214-jv?source=searchResults&searchType=2&placement=1986214&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/nhan-vien-lap-trinh-may-vision-va-he-thong-1993310-jv?source=searchResults&searchType=2&placement=1993310&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/artificial-general-intelligence-engineer-1983411-jv?source=searchResults&searchType=2&placement=1983411&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/ai-expert-khoi-cong-nghe-thong-tin-ho25-529-1991644-jv?source=searchResults&searchType=2&placement=1991644&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/senior-ai-expert-khoi-cong-nghe-thong-tin-ho25-530-1991645-jv?source=searchResults&searchType=2&placement=1991645&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/truong-phong-cong-nghe-thi-giac-may-tinh-phong-cong-nghe-thi-giac-may-tinh-head-of-computer-vision-technology-department-khoi-cong-nghe-thong-tin-ho25-531-1991655-jv?source=searchResults&searchType=2&placement=1991655&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/engineering-manager-ai-for-ran-and-6g-wireless-systems-1989128-jv?source=searchResults&searchType=2&placement=1989128&sortBy=relevance
ml_engineer,https://www.vietnamworks.com/tmo-_-chuyen-vien-cap-cao-cong-nghe-cloud-cloud-engineering-manager-1980835-jv?source=searchResults&searchType=2&placement=1980835&sortBy=relevance
